companyName,branchName,homepage,prefecture,address,phoneNumber,fax,mailAddress,category1,category2,site,source
株式会社小島レッカー,,,埼玉県,■本社：埼玉県さいたま市桜区中島2-21-13 ■営業所：浦和(本部)、大宮、蕨、浦和東,048-853-4880,,mit@a-kjm.co.jp,施設・設備管理・技能工・運輸・物流,技能工（整備・工場生産・製造・工事）・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi0567618004/nx1_rq0014492922/?fr=cp_s00700&list_disp_no=627&leadtc=n_ichiran_cst_n3_ttl
カワイローラ株式会社,,,福井県,福井県吉田郡永平寺町松岡領家11-52,,,s-maruyama@kawai-roller.co.jp,施設・設備管理・技能工・運輸・物流,技能工（整備・工場生産・製造・工事）・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi1119922001/nx1_rq0015753626/?fr=cp_s00700&list_disp_no=213&leadtc=n_ichiran_cst_n3_ttl
宇部物流サービス株式会社,,,大阪府,〒592-8543 大阪府堺市西区築港新町３丁１番地（本社所在地 〒755-8633 山口県宇部市大字小串1978-10）,0120-888-470,,mcp-saiyou@actpro.co.jp,施設・設備管理・技能工・運輸・物流,技能工（整備・工場生産・製造・工事）・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi1205958003/nx1_rq0015364105/?fr=cp_s00700&list_disp_no=801&leadtc=n_ichiran_cst_n2_ttl
二幸削進工業株式会社,,,東京都,本社：東京都葛飾区鎌倉1-3-6,03-3672-3911,,h-inagaki@nikou.co.jp,施設・設備管理・技能工・運輸・物流,技能工（整備・工場生産・製造・工事）・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi1303072001/nx1_rq0015198832/?fr=cp_s00700&list_disp_no=2580&leadtc=n_ichiran_cst_n2_ttl
豊興自動車株式会社,,,東京都,東京都豊島区池袋3-69-5,03-3971-6314,,info@houkou-motors.co.jp,施設・設備管理・技能工・運輸・物流,技能工（整備・工場生産・製造・工事）・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi1310251001/nx1_rq0015118305/?fr=cp_s00700&list_disp_no=1069&leadtc=n_ichiran_cst_n3_ttl
株式会社高橋造園土木,,,奈良県,【本店】奈良県香芝市藤山2-1198-1【大阪本社】大阪府大阪市平野区長吉出戸8-6-16【関東営業所】東京都八王子市下恩方町566-50-202,0745-76-5995,,naru@takahashizoen.co.jp,施設・設備管理・技能工・運輸・物流,技能工（整備・工場生産・製造・工事）・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi1468902001/nx1_rq0015658080/?fr=cp_s00700&list_disp_no=561&leadtc=n_ichiran_cst_n1_ttl
株式会社ハーベスト,,,広島県,本社／〒731-3362広島市安佐北区安佐町久地唐音2895-11 ★平成27年1月、近接地に新工場を設立。第一工場・第二工場という2つの拠点で、様々な分野の製品作りを行っています。,8.28E+08,,m-iwata@harvest-1989.com,施設・設備管理・技能工・運輸・物流,技能工（整備・工場生産・製造・工事）・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi1472755001/nx1_rq0015390389/?fr=cp_s00700&list_disp_no=248&leadtc=n_ichiran_cst_n4_ttl
遠藤工業株式会社,,,広島県,■本社/広島県尾道市新浜2丁目8-24 ■福山工場/福山市本郷町2280-1 ※2018年春 福山工場の方へ事務所を移転予定,0848-23-3918,,endou-kougyo@go8.enjoy.ne.jp,施設・設備管理・技能工・運輸・物流,技能工（整備・工場生産・製造・工事）・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi1475674001/nx1_rq0014988008/?fr=cp_s00700&list_disp_no=391&leadtc=n_ichiran_cst_n2_ttl
株式会社誠和実業,,,埼玉県,●本社／埼玉県草加市西町483 ●川口事業所／埼玉県川口市榛松2-8-12,048-925-8361,,y-saiki@seiwa-ge.co.jp,施設・設備管理・技能工・運輸・物流,技能工（整備・工場生産・製造・工事）・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi1503682002/nx1_rq0015374218/?fr=cp_s00700&list_disp_no=1074&leadtc=n_ichiran_cst_n2_ttl
東名ブレース株式会社,,,静岡県,■本社…愛知県瀬戸市坊金町271 ■CAD/CAMセンター…愛知県瀬戸市坊金町317‐1 ■関東支店…神奈川県伊勢原市 ■静岡支店…静岡県静岡市清水区 ■武蔵野支店…埼玉県桶川市,054-349-2600,,himi@tomeibrace.co.jp,施設・設備管理・技能工・運輸・物流,技能工（整備・工場生産・製造・工事）・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi1647445004/nx1_rq0015737963/?fr=cp_s00700&list_disp_no=392&leadtc=n_ichiran_cst_n3_ttl
株式会社アーク・ナカムラ,,,東京都,本社：東京都港区東麻布2-26-12,03-3560-5491,,yoshi3arc@gol.com,施設・設備管理・技能工・運輸・物流,技能工（整備・工場生産・製造・工事）・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi1678581001/nx1_rq0014990769/?fr=cp_s00700&list_disp_no=2756&leadtc=n_ichiran_cst_n1_ttl
株式会社 和晃,,,埼玉県,〒339-0075埼玉県さいたま市岩槻区金重101-16,048-756-3878,,wakoh-kobayashi@outlook.jp,施設・設備管理・技能工・運輸・物流,技能工（整備・工場生産・製造・工事）・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi1697385001/nx1_rq0015604505/?fr=cp_s00700&list_disp_no=697&leadtc=n_ichiran_cst_n3_ttl
佐藤技建株式会社 ※旧社名：斎藤工務店,,,宮城県,,0224-22-7055,,master@saitokomuten-zao.co.jp,施設・設備管理・技能工・運輸・物流,技能工（整備・工場生産・製造・工事）・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi1699952001/nx1_rq0015239314/?fr=cp_s00700&list_disp_no=339&leadtc=n_ichiran_cst_n2_ttl
株式会社高野自工,,,岐阜県,〒501-0214 岐阜県瑞穂市生津外宮東町2-74-1,058-372-3800,,fukumi@bfree.co.jp,施設・設備管理・技能工・運輸・物流,技能工（整備・工場生産・製造・工事）・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi1721891001/nx1_rq0015327296/?fr=cp_s00700&list_disp_no=446&leadtc=n_ichiran_cst_n3_ttl
アウディブランド【正規販売ディーラー合同募集】,,,東京都,■正規ディーラー各社／下記、関連情報にある各社情報をご参照ください。,,,audinext@leprojet.co.jp,施設・設備管理・技能工・運輸・物流,技能工（整備・工場生産・製造・工事）・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi1750606008/nx2_rq0015613834/?leadtc=ngen_tab-top_info
有限会社 大谷,,,不明,愛知県津島市莪原町椋木2◆国道西尾張中央道沿いで集客バッチリ！,0567-22-2216,,info@ts-ohtani.co.jp,施設・設備管理・技能工・運輸・物流,技能工（整備・工場生産・製造・工事）・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi1893422004/nx1_rq0015009961/?fr=cp_s00700&list_disp_no=753&leadtc=n_ichiran_cst_n2_ttl
三洋ユニティ株式会社,,,大阪府,本社／大阪府大阪市東淀川区豊里2-21-11,06-6327-3215,,t.tanaka@sanyo-unity.co.jp,施設・設備管理・技能工・運輸・物流,技能工（整備・工場生産・製造・工事）・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi1917775001/nx1_rq0015382773/?fr=cp_s00700&list_disp_no=1288&leadtc=n_ichiran_cst_n1_ttl
岡山三谷セキサン株式会社,,,岡山県,本社・工場／総社市下原1228 関連会社／三谷セキサン、三谷エンジニアリング、マックスコンクリート、滋賀三谷セキサン、三池コンクリート工業、福井リサイクルセンターほか計12社,0866-93-7810,,s-ono@m-sekisan.co.jp,施設・設備管理・技能工・運輸・物流,技能工（整備・工場生産・製造・工事）・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi1918638001/nx1_rq0015076964/?fr=cp_s00700&list_disp_no=212&leadtc=n_ichiran_cst_n4_ttl
有限会社関根サッシサービス,,,埼玉県,本社：東京都荒川区西尾久8-44-30/工場：埼玉県川口市東領家2-31-19,048-227-5083,,info@sekinesash.com,施設・設備管理・技能工・運輸・物流,技能工（整備・工場生産・製造・工事）・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi1945607001/nx1_rq0015148419/?fr=cp_s00700&list_disp_no=1172&leadtc=n_ichiran_cst_n1_ttl
株式会社オプテック,,,埼玉県,本社：埼玉県八潮市木曽根697-1,048-959-9992,,furuya@e-optec.com,施設・設備管理・技能工・運輸・物流,技能工（整備・工場生産・製造・工事）・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi2190660001/nx1_rq0014709796/?fr=cp_s00700&list_disp_no=744&leadtc=n_ichiran_cst_n3_ttl
有限会社小川,,,埼玉県,埼玉県所沢市山口１５０３－４,04-2959-1702,,ogawa-1@tbz.t-com.ne.jp,施設・設備管理・技能工・運輸・物流,技能工（整備・工場生産・製造・工事）・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi2212968001/nx1_rq0015589226/?fr=cp_s00700&list_disp_no=1255&leadtc=n_ichiran_cst_n1_ttl
有限会社日高住宅設備,,,不明,千葉市稲毛区長沼町239-66,043-301-4861,,info@hidaka-j.jp,施設・設備管理・技能工・運輸・物流,技能工（整備・工場生産・製造・工事）・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi2408227001/nx1_rq0015052966/?fr=cp_s00700&list_disp_no=763&leadtc=n_ichiran_cst_n1_ttl
株式会社 GSユアサ,,,京都府,【本社】京都（京都市）【支社】東京、札幌、仙台、名古屋、大阪、広島、福岡【営業所】新潟、千葉、横浜、高松,,,saiyo@gs-yuasa.com,施設・設備管理・技能工・運輸・物流,技能工（整備・工場生産・製造・工事）・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi2648241001/nx1_rq0015115431/?fr=cp_s00700&list_disp_no=510&leadtc=n_ichiran_cst_n1_ttl
株式会社レソリューション,,,不明,［本社］〒101-0021 東京都千代田区外神田5-2-1 外神田Sビル5F［営業所］仙台・埼玉・東京・横浜・千葉・静岡・名古屋・大阪・福岡・神戸,06-6630-7760,,osaka@resolution.co.jp,施設・設備管理・技能工・運輸・物流,技能工（整備・工場生産・製造・工事）・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi2653384001/nx1_rq0015359239/?fr=cp_s00700&list_disp_no=478&leadtc=n_ichiran_cst_n2_ttl
株式会社レソリューション,,,東京都,［本社］東京都千代田区外神田5-2-1［営業所］仙台・埼玉・東京・横浜・千葉・静岡・名古屋・京都・大阪・福岡・神戸・広島★2018年中に2拠点・2019年中に更に3拠点増加！,03-5688-7713,,entry@resolution.co.jp,施設・設備管理・技能工・運輸・物流,技能工（整備・工場生産・製造・工事）・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi2653384001/nx1_rq0016299878/?fr=cp_s00700&list_disp_no=298&leadtc=n_ichiran_cst_n3_ttl
株式会社レソリューション 神戸オフィス,,,兵庫県,◎本社／〒101-0021 東京都千代田区外神田5-2-1外神田Sビル5F ◎神戸オフィス／兵庫県神戸市中央区京町69 三宮第一生命ビル11F,078-327-6677,,kobe@resolution.co.jp,施設・設備管理・技能工・運輸・物流,技能工（整備・工場生産・製造・工事）・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi2653384019/nx1_rq0015366446/?fr=cp_s00700&list_disp_no=432&leadtc=n_ichiran_cst_n3_ttl
株式会社タグチアシスト,,,岡山県,●本社／岡山 ●バケットランド（カスタマーサポート事業部）／全国20拠点 ●ホースマン（油圧ホース出張修理）／全国19拠点 【グループ企業】国内7社、海外3社,0120-46-2020,,jinji@taguchi.co.jp,施設・設備管理・技能工・運輸・物流,技能工（整備・工場生産・製造・工事）・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi2745484003/nx2_rq0015250404/?leadtc=ngen_tab-top_info
株式会社センチュリー,,,埼玉県,■車検・車輌整備■給油所,048-993-2328 ※営業電話はお控えください,,matubusi001@solid.ocn.ne.jp,施設・設備管理・技能工・運輸・物流,技能工（整備・工場生産・製造・工事）・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi3014414001/nx1_rq0015112918/?fr=cp_s00700&list_disp_no=1155&leadtc=n_ichiran_cst_n1_ttl
有限会社平岡建鉄■電話応募可080-4626-1657■未経験歓迎■応募者全員面接■資格支援有り■創業30年以上,,,神奈川県,神奈川県横浜市鶴見区平安町１―５６―２２,080-4626-1657,,hiraoka6701@outlook.jp,施設・設備管理・技能工・運輸・物流,技能工（整備・工場生産・製造・工事）・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi3024954001/nx1_rq0015681613/?fr=cp_s00700&list_disp_no=1119&leadtc=n_ichiran_cst_n1_ttl
新日化機能材製造株式会社,,,不明,本社:千葉県木更津市築地1、木更津エスパネックス工場、戸畑エスパネックス工場、有機ディスプレイ材料工場,0120-50-8855,,satou.shinya.mu@m-chemical.co.jp,施設・設備管理・技能工・運輸・物流,技能工（整備・工場生産・製造・工事）・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi3165765004/nx1_rq0015867180/?fr=cp_s00700&list_disp_no=441&leadtc=n_ichiran_cst_n2_ttl
珈琲まめ工房株式会社,,,兵庫県,兵庫県姫路市余部区上余部545-1,079-241-9240,,info@coffeemame.co.jp,施設・設備管理・技能工・運輸・物流,技能工（整備・工場生産・製造・工事）・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi3244709001/nx1_rq0015012542/?fr=cp_s00700&list_disp_no=586&leadtc=n_ichiran_cst_n2_ttl
株式会社クラフトマンシップ,,,東京都,東京都台東区松が谷3-9-9 高木ビル1階,03-5246-4080,,efforts11@gmail.com,施設・設備管理・技能工・運輸・物流,技能工（整備・工場生産・製造・工事）・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi3263753001/nx1_rq0015322331/?fr=cp_s00700&list_disp_no=1082&leadtc=n_ichiran_cst_n1_ttl
株式会社ハッコウ検査,,,神奈川県,≪横浜本社≫神奈川県横浜市中区末吉町2-25-1NICE URBAN横濱伊勢佐木町706≪千葉営業所≫千葉県市原市白金町5-7-3≪茨城事業所≫茨城県鉾田市青山1162-2,045-243-9747,,h-shiraishi@hakkoukensa.co.jp,施設・設備管理・技能工・運輸・物流,技能工（整備・工場生産・製造・工事）・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi3277976001/nx1_rq0015180287/?fr=cp_s00700&list_disp_no=966&leadtc=n_ichiran_cst_n1_ttl
ポッカサッポロフード＆ビバレッジ株式会社,,,東京都,本社●名古屋 東京本社●恵比寿 営業拠点●札幌、仙台、高崎、つくば、新潟、恵比寿、木場、千葉、横浜、さいたま、名古屋、静岡、金沢、大阪、広島、岡山、福岡、沖縄 工場●4 研究所●1 海外●3,,,pokkasapporo-fb@r-agent.com,施設・設備管理・技能工・運輸・物流,技能工（整備・工場生産・製造・工事）・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi3284370001/nx1_rq0015582103/?fr=cp_s00700&list_disp_no=318&leadtc=n_ichiran_cst_n3_ttl
株式会社レンジニアス,,,東京都,,042-379-8038,,shinoda@rangenius.com,施設・設備管理・技能工・運輸・物流,技能工（整備・工場生産・製造・工事）・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi3295039001/nx1_rq0015206715/?fr=cp_s00700&list_disp_no=1065&leadtc=n_ichiran_cst_n1_ttl
株式会社ゲインコーポレーション,,,埼玉県,【本社】東京都板橋区大山金井町16-7アップワードビル６F 【草加工場】埼玉県草加市瀬崎5-33-11瀬崎東倉庫B,048-960-0385,,yoshizawa@gain-corporation.com,施設・設備管理・技能工・運輸・物流,技能工（整備・工場生産・製造・工事）・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi3369277002/nx1_rq0016128723/?fr=cp_s00700&list_disp_no=664&leadtc=n_ichiran_cst_n3_ttl
UDトラックス株式会社,,,埼玉県,本社／埼玉県上尾市 カスタマーセンター（整備拠点）／全国166ヶ所 ※うち直営134ヶ所,048-612-9853,,UD_mechanic@udtrucks.co.jp,施設・設備管理・技能工・運輸・物流,技能工（整備・工場生産・製造・工事）・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi3399503004/nx1_rq0015207913/?fr=cp_s00700&list_disp_no=333&leadtc=n_ichiran_cst_n4_ttl
大津サッシュ株式会社,,,愛知県,愛知県春日井市高蔵寺町北1-165,0568-52-0074,,info@o-sassi.jp,施設・設備管理・技能工・運輸・物流,技能工（整備・工場生産・製造・工事）・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi3420094001/nx1_rq0015222847/?fr=cp_s00700&list_disp_no=810&leadtc=n_ichiran_cst_n2_ttl
株式会社カーアジャスト,,,埼玉県,■埼玉県春日部市粕壁東1-2-19 玄養ビル3F,048-797-7922,,soumu@k-adjust.com,施設・設備管理・技能工・運輸・物流,技能工（整備・工場生産・製造・工事）・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi3423046001/nx1_rq0015634229/?fr=cp_s00700&list_disp_no=1099&leadtc=n_ichiran_cst_n2_ttl
株式会社ＦＴＭ,,,静岡県,■静岡県静岡市清水区追分2-13-14 ■ホンダカーズ岐阜 PDIセンター/岐阜県各務原市金属団地 ■ホンダカーズ愛知 PDIセンター/愛知県岡崎市池金町字中大入/愛知県小牧市三ツ渕,054-376-5550,,ftm@fukawa.co.jp,施設・設備管理・技能工・運輸・物流,技能工（整備・工場生産・製造・工事）・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi3482083001/nx1_rq0015651972/?fr=cp_s00700&list_disp_no=611&leadtc=n_ichiran_cst_n2_ttl
新潟三桂株式会社,,,新潟県,〒959-3937 新潟県村上市板屋沢１４０－６,0254-77-3145,,h-kasuya@sankei-ss.co.jp,施設・設備管理・技能工・運輸・物流,技能工（整備・工場生産・製造・工事）・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi3556521001/nx1_rq0015605298/?fr=cp_s00700&list_disp_no=495&leadtc=n_ichiran_cst_n1_ttl
Volkswagen新潟中央(ジャーマン・オート株式会社),,,不明,,025-281-1100,,ann72400@pop29.odn.ne.jp,施設・設備管理・技能工・運輸・物流,技能工（整備・工場生産・製造・工事）・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi3699170001/nx1_rq0015087775/?fr=cp_s00700&list_disp_no=363&leadtc=n_ichiran_cst_n2_ttl
有限会社SPC,,,愛媛県,≪本社・新居浜工場≫愛媛県新居浜市多喜浜6丁目1番39号 ≪阿島工場≫愛媛県新居浜市阿島1丁目7番21号,0897-46-1601,,h-ochi@spc17.com,施設・設備管理・技能工・運輸・物流,技能工（整備・工場生産・製造・工事）・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi3722256001/nx1_rq0015525730/?fr=cp_s00700&list_disp_no=207&leadtc=n_ichiran_cst_n4_ttl
株式会社エィ・ダブリュ瑞浪,,,岐阜県,本社：岐阜県瑞浪市小田町1905,,,aw-mizunami@rs-career.com,施設・設備管理・技能工・運輸・物流,技能工（整備・工場生産・製造・工事）・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi3725229001/nx1_rq0015712646/?fr=cp_s00700&list_disp_no=275&leadtc=n_ichiran_cst_n4_ttl
中旺テック株式会社,,,東京都,東京都墨田区緑4-13-5,03-3632-1256,,chuo@bb.emobile.jp,施設・設備管理・技能工・運輸・物流,技能工（整備・工場生産・製造・工事）・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi3468673001/nx1_rq0015634917/?fr=cp_s00700&list_disp_no=3413&leadtc=n_ichiran_cst_n1_ttl
駿台予備学校(学校法人駿河台学園),,,東京都,〒101-0062 東京都千代田区神田駿河台1-7 駿台予備学校8号館11階,03-5259-3101,,s-saiyo@sundai.ac.jp,専門サービス,教育・保育・インストラクター・通訳・翻訳・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi0102128028/nx1_rq0015576793/?fr=cp_s00700&list_disp_no=686&leadtc=n_ichiran_cst_n3_ttl
千葉進研株式会社,,,千葉県,幕張本郷教室、幕張教室、検見川教室、検見川浜教室、稲毛教室、稲毛海岸教室、西千葉教室、鎌取教室、誉田教室、五井教室、東船橋教室,043-252-8181,,nakanishi@chibashinken.co.jp,専門サービス,教育・保育・インストラクター・通訳・翻訳・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi0125654001/nx1_rq0015337038/?fr=cp_s00700&list_disp_no=715&leadtc=n_ichiran_cst_n3_ttl
学校法人大原学園 北海道ブロック,,,北海道,■札幌校／札幌市北区北6条西8 ■函館校／函館市 ■大原学園本部／東京都 ●大原学園設置校79校●大原グループ関連校28校 ●大原グループ研修所3ヶ所※グループ校総数107校（2017年4月1日現在）,011-707-0855,,saiyo_hokkaido@mail.o-hara.ac.jp,専門サービス,教育・保育・インストラクター・通訳・翻訳・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi0031064115/nx1_rq0015363247/?fr=cp_s00700&list_disp_no=518&leadtc=n_ichiran_cst_n2_ttl
株式会社城南進学研究社,,,神奈川県,本社：〒 210-0007 神奈川県川崎市川崎区駅前本町22-2,044-246-5211,,Covez_FC@johnan.co.jp,専門サービス,教育・保育・インストラクター・通訳・翻訳・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi0097960026/nx1_rq0016151311/?fr=cp_s00700&list_disp_no=317&leadtc=n_ichiran_cst_n3_ttl
学校法人帝京大学 帝京大学福岡医療技術学部,,,福岡県,[本部]東京都板橋区加賀2-11-1 [キャンパス]板橋キャンパス、八王子キャンパス、宇都宮キャンパス、福岡キャンパス、霞が関キャンパス,0944-57-8333,,y-fujimaru@teikyo-u.ac.jp,専門サービス,教育・保育・インストラクター・通訳・翻訳・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi0130919065/nx1_rq0015110103/?fr=cp_s00700&list_disp_no=515&leadtc=n_ichiran_cst_n1_ttl
株式会社ニチイ学館,,,東京都,【本社】東京都千代田区神田駿河台2-9 【支社】宮城県、愛知県、岡山県、福岡県 【他事業所】全国97支店、12営業所 (2017年3月末現在),,,jinzai-jk@nichiigakkan.co.jp,専門サービス,教育・保育・インストラクター・通訳・翻訳・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi0156470874/nx1_rq0015714754/?fr=cp_s00700&list_disp_no=350&leadtc=n_ichiran_cst_n4_ttl
株式会社ニチイ学館,,,東京都,【本社】東京都千代田区神田駿河台2-9 【支社】宮城県、愛知県、岡山県、福岡県 【他事業所】全国94支店、11営業所 (2018年4月末現在),,,gogakusaiyo@nichiigakkan.co.jp,専門サービス,教育・保育・インストラクター・通訳・翻訳・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi0156470874/nx1_rq0016145754/?fr=cp_s00700&list_disp_no=339&leadtc=n_ichiran_cst_n4_ttl
学校法人 三幸学園 札幌スイーツ＆カフェ専門学校,,,不明,〒060-0061 北海道札幌市中央区南1条西8丁目11-2,011-222-6050,,honma-masamichi@sanko.ac.jp,専門サービス,教育・保育・インストラクター・通訳・翻訳・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi0162545190/nx1_rq0015609171/?fr=cp_s00700&list_disp_no=625&leadtc=n_ichiran_cst_n1_ttl
ブレーンバンク株式会社,,,東京都,本社：東京都新宿区四谷1-10 その他、全国31拠点★大阪・天王寺は2017年2月にオープン！,0120-314-428,,saiyou@yotsuyagakuin.com,専門サービス,教育・保育・インストラクター・通訳・翻訳・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi0167405001/nx1_rq0015195501/?fr=cp_s00700&list_disp_no=404&leadtc=n_ichiran_cst_n3_ttl
学校法人 文京学園,,,埼玉県,◎法人本部／東京都文京区向丘1-19-1 ◎キャンパス／本郷、ふじみ野、駒込,03-5684-4809,,jinji@bgu.ac.jp,専門サービス,教育・保育・インストラクター・通訳・翻訳・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi0187883016/nx1_rq0015270873/?fr=cp_s00700&list_disp_no=2197&leadtc=n_ichiran_cst_n2_ttl
学校法人健康科学学園,,,東京都,東京都品川区南品川6-10-5,03-3450-1711,,y.yamaguchi@touken.ac.jp,専門サービス,教育・保育・インストラクター・通訳・翻訳・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi0245282001/nx1_rq0015682024/?fr=cp_s00700&list_disp_no=3350&leadtc=n_ichiran_cst_n1_ttl
株式会社ニスポ,,,東京都,〒107-0061 東京都港区北青山3-5-5,044-433-8312,,nispo-motosumi@mbs.sphere.ne.jp,専門サービス,教育・保育・インストラクター・通訳・翻訳・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi0249477005/nx1_rq0015331881/?fr=cp_s00700&list_disp_no=636&leadtc=n_ichiran_cst_n2_ttl
株式会社ワオ・コーポレーション 個別指導Ａｘｉｓ 北海道本部,,,北海道,○本社／東京、○大阪 本部／北海道、青森、岩手、秋田、宮城、山形、福島、東京、千葉、栃木、群馬、新潟、長野、石川、福井、愛知、大阪、滋賀、京都、兵庫、奈良、和歌山、岡山、広島、徳島、香川、愛媛、他,011-251-0835,,kazuhiro_sekiguchi@wao-corp.com,専門サービス,教育・保育・インストラクター・通訳・翻訳・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi0252923059/nx2_rq0015241466/?leadtc=ngen_tab-top_info
株式会社ステップ,,,神奈川県,神奈川県内(横浜市 藤沢市、大和市、鎌倉市、茅ヶ崎市、座間市、海老名市、厚木市、相模原市、平塚市、伊勢原市、秦野市、小田原市、南足柄市、逗子市、横須賀市、川崎市、寒川町、松田町、二宮町、開成町など),0466-20-8003,,jinzai@stepv.co.jp,専門サービス,教育・保育・インストラクター・通訳・翻訳・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi0259556001/nx1_rq0015520455/?fr=cp_s00700&list_disp_no=434&leadtc=n_ichiran_cst_n4_ttl
アスモ,,,不明,■本社／大阪市中央区谷町2-6-5 ソフト99本社ビル■尼崎ドライブスクール／尼崎市北初島町13番地,06-4792-2113,,kawabe@asmo.ne.jp,専門サービス,教育・保育・インストラクター・通訳・翻訳・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi0291400025/nx1_rq0015288021/?fr=cp_s00700&list_disp_no=346&leadtc=n_ichiran_cst_n3_ttl
テイエス企画株式会社 （トフルゼミナール）,,,愛知県,【本部】〒169-0075 東京都新宿区高田馬場1丁目30番地5号,052-251-9055,,a.takahashi@tsnet.co.jp,専門サービス,教育・保育・インストラクター・通訳・翻訳・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi0382881034/nx1_rq0015255963/?fr=cp_s00700&list_disp_no=994&leadtc=n_ichiran_cst_n2_ttl
国立大学法人 京都大学,,,不明,吉田キャンパス（京都市左京区吉田本町）、宇治キャンパス（宇治市五ヶ庄）、桂キャンパス（京都市西京区京都大学桂）その他全国に附属施設等があります。,075-753-25259001715,,nyushi-koubo@mail2.adm.kyoto-u.ac.jp,専門サービス,教育・保育・インストラクター・通訳・翻訳・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi0406190035/nx1_rq0015343905/?fr=cp_s00700&list_disp_no=722&leadtc=n_ichiran_cst_n2_ttl
英進館 株式会社,,,福岡県,■本社／福岡市中央区 ■教場（計59教場）／福岡県内37教場、熊本県内9教場、鹿児島・広島県内各3教場、大分・長崎県内各2教場、佐賀・宮崎県内1教場、シンガポール1教場,092-711-9520,,eishinkan-saiyou@eishinkan.co.jp,専門サービス,教育・保育・インストラクター・通訳・翻訳・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi0407406001/nx2_rq0016287429/?leadtc=ngen_tab-top_info
株式会社ユーエスカナダ学園 コロンビアインターナショナルスクール,,,埼玉県,〒359-0027 埼玉県所沢市松郷153,0429-46-1911,,morimata@columbia-ca.co.jp,専門サービス,教育・保育・インストラクター・通訳・翻訳・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi0473016002/nx1_rq0015397862/?fr=cp_s00700&list_disp_no=1155&leadtc=n_ichiran_cst_n1_ttl
